brand,store_id,store_name,address,city,state,postal_code,latitude,longitude,source,source_date,license_status
Costco,b787b9d0-8499-429b-9a36-b019e97a4259,Costco Gas Station,21 Goldsborough Dr,Bayonne,NJ,07002-5069,40.672664642333984,-74.10509490966797,Overture Places 2026-07-22.0,2026-07-22,open
Costco,f1463d65-8ab4-4a51-b670-816c90509bab,Costco,465 Route 70,Brick,NJ,08723-4049,40.05501174926758,-74.1572494506836,Overture Places 2026-07-22.0,2026-07-22,open
Costco,303205fe-6cef-46e7-b9aa-5f6011bf7b94,Costco,325 Promenade Blvd,Bridgewater,NJ,08807-3457,40.56349182128906,-74.55809783935547,Overture Places 2026-07-22.0,2026-07-22,open
Costco,cc227b20-d57e-4e91-86b4-d82b8b1507b1,Costco,20 Bridewell Pl,Clifton,NJ,07014-1724,40.83150100708008,-74.136962890625,Overture Places 2026-07-22.0,2026-07-22,open
Costco,33ec57ac-22ad-45a9-a1f6-eb92a909c074,Costco,156 State Route 10,East Hanover,NJ,07936-2126,40.81219482421875,-74.380126953125,Overture Places 2026-07-22.0,2026-07-22,open
Costco,bf6db615-5ff8-4b70-9d0e-e2f991ce9330,Costco,205 Vineyard Rd,Edison,NJ,08817-4785,40.530399322509766,-74.3760986328125,Overture Places 2026-07-22.0,2026-07-22,open
Costco,5e076563-541c-458e-9ca2-ae9f81b3405b,Costco,80 S River St,Hackensack,NJ,07601-6954,40.87638854980469,-74.03888702392578,Overture Places 2026-07-22.0,2026-07-22,open
Costco,0b718b44-1257-481f-9d31-304f87cf25d2,Costco,2835 State Route 35,Hazlet,NJ,07730-1516,40.419151306152344,-74.170654296875,Overture Places 2026-07-22.0,2026-07-22,open
Costco,63066480-5dfe-4f4b-9fe9-1819345f295e,Costco,4100 Quakerbridge Rd,Lawrence Twp,NJ,08648-4702,40.28232192993164,-74.67475891113281,Overture Places 2026-07-22.0,2026-07-22,open
Costco,81bef7e0-aba2-4885-8705-0ed16beb29cf,Costco,245 Stafford Park Blvd,Manahawkin,NJ,08050-2734,39.707401275634766,-74.2875747680664,Overture Places 2026-07-22.0,2026-07-22,open
Costco,18252d37-01c8-45ba-b34f-19a8b59421fd,Costco,18 US Highway 9,Marlboro Twp,NJ,07751-1526,40.36152267456055,-74.30317687988281,Overture Places 2026-07-22.0,2026-07-22,open
Costco,9c3c3c16-3268-40bc-ab20-b468d2238809,Costco depot,12 Costco Dr,Monroe Twp,NJ,08831-1129,40.35679626464844,-74.45440673828125,Overture Places 2026-07-22.0,2026-07-22,open
Costco,e9ddcee1-9770-4279-b1bc-73608d384057,Costco,250 Possum Hollow Rd,Monroe Twp,NJ,08831-4518,40.35480499267578,-74.45985412597656,Overture Places 2026-07-22.0,2026-07-22,open
Costco,20e368d9-9dea-41ba-b02c-56ebd05c521c,Costco,100 Centerton Rd,Mt Laurel,NJ,08054-6103,39.97177505493164,-74.90805053710938,Overture Places 2026-07-22.0,2026-07-22,open
Costco,d40e4c90-c9cc-4586-a82a-788d66aef1c4,Costco,100 Grand Ave,North Brunswick,NJ,08902-5026,40.43706512451172,-74.50664520263672,Overture Places 2026-07-22.0,2026-07-22,open
Costco,4f2295e3-93fa-446a-a927-5d1b59ab3ab4,Costco,1290 US-22,North Plainfield,NJ,07060-3518,40.61207580566406,-74.458740234375,Overture Places 2026-07-22.0,2026-07-22,open
