brand,store_id,store_name,address,city,state,postal_code,latitude,longitude,source,source_date,license_status
Costco,65199c09-98e3-4c0c-aa2b-1b66ca4f8a32,Costco,7300 S Cicero Ave,Bedford Park,IL,60629-5817,41.7587776184082,-87.7446060180664,Overture Places 2026-07-22.0,2026-07-22,open
Costco,efac368f-f819-4017-a637-743014ed1108,Costco,505 W Army Trail Rd,Bloomingdale,IL,60108-1391,41.94063186645508,-88.13377380371094,Overture Places 2026-07-22.0,2026-07-22,open
Costco,4bd55925-a0cb-4ec2-9571-53f6b9c782cd,Costco,830 E Boughton Rd,Bolingbrook,IL,60440-2355,41.72795867919922,-88.03173065185547,Overture Places 2026-07-22.0,2026-07-22,open
Costco,c4ca4fb5-dce6-424c-9c2e-178e704d65d0,Costco,2002 N Neil St,Champaign,IL,61820-7804,40.14052963256836,-88.24493408203125,Overture Places 2026-07-22.0,2026-07-22,open
Costco,10d63def-2a0e-4add-9260-bb5dbae31dcf,Costco,1430 S Ashland Ave,Chicago,IL,60608-2040,41.86219787597656,-87.66766357421875,Overture Places 2026-07-22.0,2026-07-22,open
Costco,b5e2538c-6917-4394-957a-86248fdc007f,Costco,2746 N Clybourn Ave,Chicago,IL,60614-1006,41.92973327636719,-87.6769790649414,Overture Places 2026-07-22.0,2026-07-22,open
Costco,1fe33358-336c-4cb4-83e1-8fd61fa88229,Costco,301 W Washington St,East Peoria,IL,61611-2036,40.66864776611328,-89.58540344238281,Overture Places 2026-07-22.0,2026-07-22,open
Costco,4f1e56ed-91a0-4c46-b693-d8bdb6eb0aa4,Costco,2900 Patriot Blvd,Glenview,IL,60026-8046,42.10879135131836,-87.82181549072266,Overture Places 2026-07-22.0,2026-07-22,open
Costco,0648d2e9-55d7-4c8f-bef9-f2e0cc2d4296,Costco,680 S Rand Rd,Lake Zurich,IL,60047-3409,42.18718338012695,-88.09313201904297,Overture Places 2026-07-22.0,2026-07-22,open
Costco,8a0819ec-579b-47d8-8598-ae2f47c932c8,Costco,250 N Randall Rd,Lake in the Hills,IL,60156-5943,42.17915344238281,-88.3385238647461,Overture Places 2026-07-22.0,2026-07-22,open
Costco,bda0f682-736c-431d-ba78-8806fc0015da,Costco,5000 Stadium Dr,Loves Park,IL,61111-2301,42.3211555480957,-88.96131134033203,Overture Places 2026-07-22.0,2026-07-22,open
Costco,c729eb84-ea31-4e16-b02f-68776d438d14,Costco,8400 W North Ave,Melrose Park,IL,60160-1607,41.90971755981445,-87.83614349365234,Overture Places 2026-07-22.0,2026-07-22,open
Costco,47546190-95c9-401a-9804-bdefef22f473,Costco,25901 N Riverwoods Rd,Mettawa,IL,60045-3403,42.23745346069336,-87.90349578857422,Overture Places 2026-07-22.0,2026-07-22,open
Costco,49e97f2a-d04b-4212-8b7d-845e333bbdaf,Costco,3800 N Division St,Morris,IL,60450-9475,41.39399719238281,-88.42711639404297,Overture Places 2026-07-22.0,2026-07-22,open
Costco,483e8f54-cbcc-4869-96d1-59b88b58f0f2,Costco,999 N Elmhurst Rd,Mt Prospect,IL,60056-1133,42.0831413269043,-87.93334197998047,Overture Places 2026-07-22.0,2026-07-22,open
Costco,72731af5-5abe-4669-9006-bca899a2a457,Costco,1320 S Route 59,Naperville,IL,60564-5944,41.745330810546875,-88.20378112792969,Overture Places 2026-07-22.0,2026-07-22,open
Costco,efdf4ebc-44cc-4c3f-92de-257827a1322b,Costco,7311 N Melvina Ave,Niles,IL,60714-3905,42.01472473144531,-87.78019714355469,Overture Places 2026-07-22.0,2026-07-22,open
Costco,9daddcb3-669c-46ba-97b8-555b0f62cdce,Costco,2500 Harlem Ave,North Riverside,IL,60546-1415,41.84406661987305,-87.80573272705078,Overture Places 2026-07-22.0,2026-07-22,open
Costco,1904a206-e284-4748-b7c4-e0b4c6803040,Costco,1901 W 22nd St,Oak Brook,IL,60523-1759,41.845458984375,-87.9654541015625,Overture Places 2026-07-22.0,2026-07-22,open
Costco,85b08d46-8730-4193-80f7-a72921dd1f94,Costco Pharmacy,9915 W 159th St,Orland Park,IL,60467-4572,41.599464416503906,-87.86224365234375,Overture Places 2026-07-22.0,2026-07-22,open
Costco,f4f0f4cb-d97b-448a-af2f-e248f437dbde,Costco,9915 W 159th St,Orland Park,IL,60467-4572,41.59984588623047,-87.86128234863281,Overture Places 2026-07-22.0,2026-07-22,open
Costco,f6c96242-a900-484b-8d01-5a01a4e8ecc5,Costco Wholesale,16261 Boulevard Pl,Plainfield,IL,60586,41.5876579284668,-88.16802215576172,Overture Places 2026-07-22.0,2026-07-22,open
Costco,b1cfa316-930d-4090-abe9-3c657af8a374,Costco,1701 W Normantown Rd,Romeoville,IL,60446-4324,41.6435661315918,-88.14594268798828,Overture Places 2026-07-22.0,2026-07-22,open
Costco,888c1d0e-a287-4366-bd97-ab3a652ee6d8,Costco,1375 N Meacham Rd,Schaumburg,IL,60173-4805,42.054744720458984,-88.04266357421875,Overture Places 2026-07-22.0,2026-07-22,open
Costco,827cead3-192a-463a-9b6e-85815e38bd4f,Costco,221 S Randall Rd,St Charles,IL,60174-1524,41.90880584716797,-88.34236145019531,Overture Places 2026-07-22.0,2026-07-22,open
Costco,e220c69e-6dbc-436c-ad0f-ddaa6d20b297,Costco,825 EAST VETERANS PARKWAY,YORKVILLE,IL,60560-2216,41.659507751464844,-88.4299087524414,Overture Places 2026-07-22.0,2026-07-22,open
Sam's Club,0206cec3-6c12-4fab-88c5-8272eeae2271,Sam's Club Bakery,1006 N Rohlwing Rd,Addison,IL,60101-1034,41.9466438293457,-88.03593444824219,Overture Places 2026-07-22.0,2026-07-22,open
