target_id,target_label,anchor_field,facility_type,facility_id,facility_name,operator,street_address,city,state,postal_code,latitude,longitude,source,source_date,license_status,rights_status,review_status,review_reason
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:11189902049,,,,9 to 5 Print,NM,,36.3890600,-105.5827434,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082250268,,,,9 to 5 Print,NM,,36.4232007,-105.5731507,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082346187,,,,9 to 5 Print,NM,,36.3860436,-105.5860502,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082346188,,,,9 to 5 Print,NM,,36.3854740,-105.5864240,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082346243,,,,9 to 5 Print,NM,,36.4018121,-105.5747362,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082406020,,,,9 to 5 Print,NM,,36.3948684,-105.5791672,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6722990041,,,,9 to 5 Print,NM,,36.4085105,-105.5741431,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719012558,5 Star Burgers,,,9 to 5 Print,NM,,36.3842203,-105.5873040,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:13248002601,Alys A La Cart,,,9 to 5 Print,NM,,36.4180367,-105.5706269,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718761376,Amingos Locale,,,9 to 5 Print,NM,,36.4008252,-105.5764439,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082231864,Aztec Mexican Grill,,,9 to 5 Print,NM,,36.4077099,-105.5762080,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5293464528,Azteca Mexican Grill,,,9 to 5 Print,NM,,36.4076234,-105.5761091,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718956965,Bearclaw,,,9 to 5 Print,NM,,36.4108998,-105.5703774,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12087115745,Bent Street Grille American Bistro,,,9 to 5 Print,NM,,36.4082337,-105.5735555,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082117267,Blake's Lotaburger,,,9 to 5 Print,NM,,36.4212790,-105.5723212,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719956452,Blake's Lotaburger,,,9 to 5 Print,NM,,36.3803354,-105.5900603,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9698290219,Brent Street Cafe & Deli,,,9 to 5 Print,NM,,36.4084004,-105.5735812,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:807889070,Casa de Valdez,,,9 to 5 Print,NM,,36.3716407,-105.5947730,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:13250263201,Chalupp's Pizza,,,9 to 5 Print,NM,,36.4028360,-105.5754606,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718761323,Domino's,,,9 to 5 Print,NM,,36.3921768,-105.5830848,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718671753,Donbe,,,9 to 5 Print,NM,,36.4082923,-105.5722718,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718671754,Gorge Bar and Grill,,,9 to 5 Print,NM,,36.4070938,-105.5738096,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1860993452,Graham's Grille,,,9 to 5 Print,NM,,36.4075631,-105.5736458,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:705573067,Guadalajara Grill,,,9 to 5 Print,NM,,36.3721040,-105.5958548,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:659540619,Hunan Chinese Restaurant,,,9 to 5 Print,NM,,36.3840927,-105.5862431,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719956454,KFC,,,9 to 5 Print,NM,,36.3795485,-105.5883458,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719012567,Koko Coffee Deli,,,9 to 5 Print,NM,,36.3834697,-105.5860137,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6904402485,La Cueva,,,9 to 5 Print,NM,,36.4057525,-105.5739120,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6901062186,Lambert's,,,9 to 5 Print,NM,,36.4085659,-105.5738374,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6898843086,Love Apple,,,9 to 5 Print,NM,,36.4206767,-105.5722254,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718958302,Manzanita Market,,,9 to 5 Print,NM,,36.4073546,-105.5737062,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6722990025,Maria's Mexican Restaurant,,,9 to 5 Print,NM,,36.3891110,-105.5840094,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6717820017,Martyr's Steakhouse,,,9 to 5 Print,NM,,36.4089442,-105.5723453,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718761381,McDonald's,,,9 to 5 Print,NM,,36.4046512,-105.5738537,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:2510101491,Michael's Kitchen,,,9 to 5 Print,NM,,36.4113221,-105.5700387,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719007542,Mondo Italiano,,,9 to 5 Print,NM,,36.3883243,-105.5845375,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12087115740,Monet's Kitchen,,,9 to 5 Print,NM,,36.4079740,-105.5740076,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6723040773,Old Martina's Hall,,,9 to 5 Print,NM,,36.3593209,-105.6092294,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718764785,Quechua,,,9 to 5 Print,NM,,36.4064587,-105.5738504,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6723040772,Ranchos Plaza Grill,,,9 to 5 Print,NM,,36.3587425,-105.6091582,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12082250266,Shorty's,,,9 to 5 Print,NM,,36.4229313,-105.5729968,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719007549,Sonic,,,9 to 5 Print,NM,,36.3735080,-105.5935150,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718958324,Starbucks,,,9 to 5 Print,NM,,36.4068812,-105.5744760,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1305038261,Starbucks,,,9 to 5 Print,NM,,36.3898583,-105.5835275,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:5293426835,Stella's,,,9 to 5 Print,NM,,36.4061474,-105.5754863,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719956453,Subway,,,9 to 5 Print,NM,,36.3809856,-105.5894131,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6719956455,Taco Bell,,,9 to 5 Print,NM,,36.3794322,-105.5879825,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:1437037271,The Alley Cantina,,,9 to 5 Print,NM,,36.4079613,-105.5747718,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:7601836481,The Burger Stand,,,9 to 5 Print,NM,,36.4121832,-105.5686208,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:7747170285,The Coffee Apothecary,,,9 to 5 Print,NM,,36.3952742,-105.5799487,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:7554882395,Trading Post Cafe,,,9 to 5 Print,NM,,36.3624426,-105.6043728,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718761362,Wendy's,,,9 to 5 Print,NM,,36.3985298,-105.5780149,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:705563467,Whataburger,,,9 to 5 Print,NM,,36.3924959,-105.5820863,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6718671750,World Cup Coffee,,,9 to 5 Print,NM,,36.4073792,-105.5736189,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-9-to-5-print-07a5e09290,9 to 5 Print post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9753597269,parCht bottleshop + bites,,,9 to 5 Print,NM,,36.4069319,-105.5737574,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abiquiu-1b3d172ca0,Abiquiu post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:9725749155,,,,Abiquiu,NM,,36.2131063,-106.2804880,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abiquiu-1b3d172ca0,Abiquiu post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:6634234911,The Frosty Cow Ice Cream,,,Abiquiu,NM,,36.2100868,-106.3207621,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12079063170,,,,ABQ Montano Annex,NM,,35.1460964,-106.6393911,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:12079063190,,,,ABQ Montano Annex,NM,,35.1327063,-106.6428836,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:601145841,,,,ABQ Montano Annex,NM,,35.1049300,-106.5886445,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8196822634,,,,ABQ Montano Annex,NM,,35.1435205,-106.5937350,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8196822635,,,,ABQ Montano Annex,NM,,35.1436275,-106.5935459,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:8263384796,,,,ABQ Montano Annex,NM,,35.1403303,-106.5946902,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:203208488,,,,ABQ Montano Annex,NM,,35.1162595,-106.6044728,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:739596188,,,,ABQ Montano Annex,NM,,35.1352375,-106.6421963,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:743698160,,,,ABQ Montano Annex,NM,,35.1479848,-106.6399883,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:879090385,,,,ABQ Montano Annex,NM,,35.1375378,-106.5871705,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,exclude,unnamed_food_service_anchor
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:183060792,Applebee's,,,ABQ Montano Annex,NM,,35.1087327,-106.6132699,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:1903218494,Arby's,,,ABQ Montano Annex,NM,,35.1346170,-106.6117370,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:881325091,Azuma Sushi & Teppan - San Mateo,,,ABQ Montano Annex,NM,,35.1361072,-106.5871646,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:164286991,Blake's Lotaburger,,,ABQ Montano Annex,NM,,35.1304939,-106.6027430,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:203196761,Blake's Lotaburger,,,ABQ Montano Annex,NM,,35.1068085,-106.6048194,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:516240888,Blake's Lotaburger,,,ABQ Montano Annex,NM,,35.1474402,-106.6392762,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:696002021,Blake's Lotaburger,,,ABQ Montano Annex,NM,,35.1084467,-106.5960437,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:way:740058111,Blake's Lotaburger,,,ABQ Montano Annex,NM,,35.1200653,-106.6444361,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
national-post-office-nm-abq-montano-annex-9cf889132d,ABQ Montano Annex post-office-centered national sample candidate,national_post_office_sample_candidate,food_service,osm:node:2760088357,Bliss Sandwich Spot 'n More,,,ABQ Montano Annex,NM,,35.1051673,-106.5886545,Geofabrik OpenStreetMap GeoPackage extract,2026-08-15T20:21:20Z,open,ODbL; attribution and share-alike required,packet_ready,geofabrik_named_food_service
