"target_id","primary_city","settlement_size_proxy","candidate_status","evidence","required_next_action","claim_boundary"
"national-post-office-wy-auburn-0e0a391047","Auburn","10000_to_49999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-carpenter-wy-f9563226fe","Carpenter WY","2500_to_9999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-fairview-c3a3697e9e","Fairview","10000_to_49999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-fort-bridger-8920c21878","Fort Bridger","2500_to_9999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-grover-331d92f06e","Grover","10000_to_49999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-hartville-805f814baf","Hartville","under_2500","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-hillsdale-wy-82060-0af4b2594d","Hillsdale, WY 82060","2500_to_9999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-la-barge-5e857e318b","LA Barge","under_2500","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-lance-creek-c289a27ccf","Lance Creek","under_2500","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-manville-d10b6af109","Manville","under_2500","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-mckinley-01b99ec89a","McKinley","2500_to_9999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
"national-post-office-wy-meriden-2c2d68f793","Meriden","10000_to_49999","postal_only_depth_candidate","No named Geofabrik food_service gas_convenience dollar_store hardware or laundromat rows in the target box.","Current-anchor gate and alternate-source depth review before any postal-only classification.","Candidate only; not a confirmed postal-only minimum stack or frequency claim."
