target_id,primary_city,facility_type,sidecar_status,packet_ready_rows,observed_facility_names,claim_boundary
national-post-office-wy-centennial-db8e2c4b6f,Centennial,food_service,observed,2,Old Corral Hotel And Restaurant; The Post,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-cheyenne-main-42bc384548,Cheyenne Main,food_service,observed,101,"Accomplice Beer Company; Applebee's; Arby's; Barrett Creek Coffee; Bejo Sushi/Asian; Bella Fuoco Wood-Fired Pizza; Blackjack Pizza; Buffalo Wild Wings; Carl's Jr.; Central Cafe; Chick-fil-A; Chili's; China Buffet; Chipotle; City Brew Coffee; Clean Eatz; Coffee Depot; Culver's; DQ Grill & Chill; Delectable Donuts; Destination Taiwan; Dickey's Barbecue Pit; Domino's; Dunkin'; Durbar Nepalese and Indian Restaraunt; Epic Egg; Espi's Restaurant; Five Guys; Freddy's; Guadalajara; Hacienda Guadalajara; Hi Sushi; Hokkaido Ramen; Hong Kong Chinese Restaurant; Honolulu Poke & Ramen; Jacksons All American Sports Grill; Jersey Mike's Subs; Juicy's Burgers, Dogs, and More; KFC; Korean House Restaraunt; L'Osteria Mondello's; Little Caesars; McDonald's; Mongolian Grill; Nathaly’s Tacos y Papusas; Nay&Jays; Olive Garden; Owen's Hot Chicken; Panda Express; Panera Bread; Papa John's; Paramount Café; Paris West; Penny's Diner; Perkins; Pizza Hut; Qdoba; Red Lobster; Renzio's Greek Food; Rodolfo's Mexican; Rolando's Mexican Grill; Rubyjuice Fruit & Smoothies; Sanford's Grub & Pub; Sonic; Starbucks; Subway; TCBY Pretzel Maker; Taco Bell; Taco John's; Tacqueria Mexicana Mi Tierra; Texas Roadhouse; The Albany Restaurant, Bar and Liquor Mart; The Cheyenne Cup; The Metropolitan Downtown; The Office Bar and Grill; Tres Amigos (Dell Range); Two Doors Down; Village Inn; Wasabi's; Wendy's; Ziggi's Coffee",Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-devils-tower-2b647cad84,Devils Tower,food_service,observed,2,Devil’s Tower View; Restaurant and Souvenirs,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-downtown-d843f7ed9b,Downtown,food_service,observed,57,Anie’s Thai Kitchen; Annie’s Thai Kitchen; Bapp; Big Hole Barbecue; Bin 22; Bubba's BBQ; Cafe Genevieve; Chinatown Restaurant; Cowboy Coffee; Cutty's Grill; D.O.G.; DQ Grill & Chill; Domino's; El Abuelitos; Everest Momo Shack; Gather; Glorietta Trattoria; Gun Barrel; Hand Fire Pizza; Hatch; Healthy Being Cafe and Juicery; Inversion Cafe; King‘s Grill; Koi; Liberty Burger; Local Restaurant and Bar; McDonald's; Miazga's; Moe's Southwest Grill; New York City Sub Shop; Noodle Kitchen; Ocean City; Persephone Bakery; Pica's Mexican Taqueria; Picnic; Pinky G's Pizzeria; Pizza Artisan; Pizza Hut; Pizzeria Caldera; Quiznos; Rendezvous Bistro; SUDA Izakaya; Silver Dollar Bar and Grill; Snake River Roasting Co.; Starbucks; Subway; Thai Me Up; Thai Plate; The Bunnery Bakery and Restaurant; The Kitchen; The Merry Piglets Mexican Cafe; The Virginian; The Whistling Grizzly; Tortilleria y Tacos El Metate; Trio; Wendy's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-fairview-c3a3697e9e,Fairview,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-fedex-ship-center-2a4f6d3fd4,FedEx Ship Center,food_service,observed,98,"Accomplice Beer Company; Applebee's; Arby's; Barrett Creek Coffee; Bejo Sushi/Asian; Bella Fuoco Wood-Fired Pizza; Blackjack Pizza; Buffalo Wild Wings; Burger King; Carl's Jr.; Central Cafe; Chick-fil-A; Chili's; China Buffet; Chipotle; Clean Eatz; Coffee Depot; Culver's; DQ Grill & Chill; Delectable Donuts; Destination Taiwan; Dickey's Barbecue Pit; Domino's; Down Home Diner; Dunkin'; Epic Egg; Espi's Restaurant; Five Guys; Freddy's; Guadalajara; Hacienda Guadalajara; Hi Sushi; Hokkaido Ramen; Honolulu Poke & Ramen; Jacksons All American Sports Grill; Jersey Mike's Subs; Juicy's Burgers, Dogs, and More; KFC; Korean House Restaraunt; L'Osteria Mondello's; Little Caesars; McDonald's; Mongolian Grill; Nathaly’s Tacos y Papusas; Nay&Jays; Olive Garden; Outback Steakhouse; Panda Express; Panera Bread; Papa John's; Paramount Café; Paris West; Penny's Diner; Perkins; Pizza Hut; Qdoba; Red Lobster; Renzio's Greek Food; Rodolfo's Mexican; Rolando's Mexican Grill; Rubyjuice Fruit & Smoothies; Sanford's Grub & Pub; Sonic; Starbucks; Subway; TCBY Pretzel Maker; Taco Bell; Taco John's; Tacqueria Mexicana Mi Tierra; Texas Roadhouse; The Albany Restaurant, Bar and Liquor Mart; The Cheyenne Cup; The Metropolitan Downtown; The Office Bar and Grill; Tres Amigos; Tres Amigos (Dell Range); Two Doors Down; Village Inn; Wasabi's; Wendy's; Ziggi's Coffee",Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-fedex-ship-center-aa59f01bf8,FedEx Ship Center,food_service,observed,73,Albertano's; Arby's; Armando's Taco & Pasta Shop; Buffalo Wild Wings; Burger King; China King Buffet; City Brew Coffee; Coffee Beanery; Coffee Friends; DQ Grill & Chill; Dickey's Barbecue Pit; Domino's; Don Chino Asian Street Food; El Burrito Listo; Encanto; Frida's House; Godfather's Pizza; Good Times / Taco Johns; Great Wall Restaurant; High Plains Grill; Hong Kong Restaurant; Humphrey's Bar & Grill; Jersey Mike's Subs; Jimmy John's; K's Koffe & Deli; KFC; Lariat Restaurant; Las Margaritas; Little Caesars; Los Compadres Mexican Restaurant; Lula Belle's; McDonald's; Mona's Cafe; Olas Tulum; Old Chicago; Papa John's; Papa Murphy's; Perkins; Pizza Corrello; Pizza Hut; Pizza Ranch; Pokey's B-B-Q and Smokehouse; Powder River Expresso; Q Pot Korea BBQ & Hot Pot; Qdoba; Quiznos; Ranch and Roost; Ruby Tuesday; Sapporo; Scooter's; Sherpa Indian Kitchen; Smiling Moose Deli; Sonic; Starbucks; Subway; Taco Bell; The Coffee Shoppe; The Coop; The Local; The Main Bagel; The Prime Rib Restaurant and Wine Cellar; The Railyard; The Takeout; Wendy's; Wyoming House of Coffee; Wyoming's Rib & Chophouse,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-fedex-ship-center-cffd1b3430,FedEx Ship Center,food_service,observed,65,Alibi Wood Fire Pizza; Altitude Chophouse & Brewery; Anong's Thai Cuisine; Arby's; Bagelmakers; Bejo Dua Sushi and Ramen; Bernie's Mexican Restaurant; Born in a Barn; Buffalo; Burger King; Carl's Jr.; Cask 307; Chano's Village Mexican Restaurant; Chili's; Chipotle; Coal Creek Cafe; Coal Creek Coffee Company; Corona Village Andale Rapido; Crowbar & Grill; DQ Grill & Chill; Daylight Donuts; Domino's; Fernandito's; Firehouse Subs; Freddy's; Grounds; Hambones Pizza; Hawaiian BBQ House; Inta Juice; Jersey Mike's Subs; Jimmy John's; La Perla Tapatía; Little Caesars; Lovejoy's Bar & Grill; Mary's Mountain Cookies; McAlister's Deli; McDonald's; Mizu Sushi; Night Heron Books & Coffeehouse; Niko Sushi & Steak; Papa John's; Papa Murphy's; Perkins; Pizza Hut; Prairie Rose Cafe; Qdoba; Range Coffee Roasters; Rib & Chop House; Roxie's on Grand; San Luis; Sonic; Starbucks; Subway; Sunshine Coffee - Zero Waste Coffee Shop; Sushi Boat Restaurant & Bar; Sweet Melissa Cafe and Front Street Tavern; Taco Bell; Taco John's; Thai Spice; The Human Bean; The Sugar Mouse; Turtle Rock; Wendy's; WingShack,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-fort-bridger-8920c21878,Fort Bridger,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-freedom-f474b81b17,Freedom,food_service,observed,1,Old Mill Ice Cream Shop,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-gillette-ea67d0f83b,Gillette,food_service,observed,72,Albertano's; Arby's; Armando's Taco & Pasta Shop; Buffalo Wild Wings; Burger King; China King Buffet; City Brew Coffee; Coffee Friends; DQ Grill & Chill; Dickey's Barbecue Pit; Domino's; Don Chino Asian Street Food; El Burrito Listo; Encanto; Frida's House; Godfather's Pizza; Good Times / Taco Johns; Great Wall Restaurant; High Plains Grill; Hong Kong Restaurant; Humphrey's Bar & Grill; Jersey Mike's Subs; Jimmy John's; K's Koffe & Deli; KFC; Lariat Restaurant; Las Margaritas; Little Caesars; Los Compadres Mexican Restaurant; Lula Belle's; McDonald's; Mona's Cafe; Olas Tulum; Old Chicago; Papa John's; Papa Murphy's; Perkins; Pizza Corrello; Pizza Hut; Pizza Ranch; Pokey's B-B-Q and Smokehouse; Powder River Expresso; Q Pot Korea BBQ & Hot Pot; Qdoba; Quiznos; Ranch and Roost; Ruby Tuesday; Sapporo; Scooter's; Sherpa Indian Kitchen; Smiling Moose Deli; Sonic; Starbucks; Subway; Taco Bell; The Coffee Shoppe; The Coop; The Local; The Main Bagel; The Prime Rib Restaurant and Wine Cellar; The Railyard; The Takeout; Wendy's; Wyoming House of Coffee; Wyoming's Rib & Chophouse,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-glendo-53a4a63bbd,Glendo,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-grant-village-d820af642d,Grant Village,food_service,observed,3,Grant Village Dining Room; Grant Village Lake House Restaurant; Village Grill,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-grover-331d92f06e,Grover,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-guernsey-bd2c0c26fe,Guernsey,food_service,observed,1,Lockmans Lunch Box,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-hartville-805f814baf,Hartville,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-hillsdale-wy-82060-0af4b2594d,"Hillsdale, WY 82060",food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-la-barge-5e857e318b,LA Barge,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-lake-outlet-af3d277c4e,Lake Outlet,food_service,observed,2,Lake General Diner; Lake Hotel Deli,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-lance-creek-c289a27ccf,Lance Creek,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-lander-698949382b,Lander,food_service,observed,9,Cowfish; Domino's; Gannett Grill; Lander Bake Shop; McDonald's; Taco John's; The Middle Fork; The Oxbow; Whitebark Cafe,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-laramie-23c310eec4,Laramie,food_service,observed,70,Alibi Wood Fire Pizza; Altitude Chophouse & Brewery; Anong's Thai Cuisine; Arby's; Bagelmakers; Bejo Dua Sushi and Ramen; Bernie's Mexican Restaurant; Born in a Barn; Buffalo; Burger King; Carl's Jr.; Cask 307; Chano's Village Mexican Restaurant; Chester's; Chili's; Chipotle; Coal Creek Cafe; Coal Creek Coffee Company; Corona Village Andale Rapido; Crowbar & Grill; DQ Grill & Chill; Daylight Donuts; Domino's; Fernandito's; Firehouse Subs; Freddy's; Grounds; Hambones Pizza; Hawaiian BBQ House; Inta Juice; Iron Skillet; Jersey Mike's Subs; Jimmy John's; La Perla Tapatía; Little Caesars; Lovejoy's Bar & Grill; Mary's Mountain Cookies; McAlister's Deli; McDonald's; Mizu Sushi; Night Heron Books & Coffeehouse; Niko Sushi & Steak; Papa John's; Papa Murphy's; Perkins; Pizza Hut; Prairie Rose Cafe; Qdoba; Range Coffee Roasters; Rib & Chop House; Roxie's on Grand; San Luis; Sonic; Starbucks; Subway; Sunshine Coffee - Zero Waste Coffee Shop; Sushi Boat Restaurant & Bar; Sweet Melissa Cafe and Front Street Tavern; Taco Bell; Taco John's; Thai Spice; The Human Bean; The Sugar Mouse; Turtle Rock; Wendy's; WingShack,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-lusk-0f27ff42ff,Lusk,food_service,observed,3,Rough N Refined; Subway; The Pizza Place,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-lyman-1d1e3a25dd,Lyman,food_service,observed,3,Fiesta Guadlajara; TJ's Pizza; Taco Time,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-mail-boxes-etc-3c204459de,Mail Boxes Etc.,food_service,observed,10,Calico Bar & Restaurant; Nora's Fish Creek Inn; Pearl Street Bagels; Persephone Bakery; Rations; Sidewinders American Grill; Stagecoach Bar; Streetfood @ The Stagecoach; Sudachi; Wilson's Pizza,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-mail-boxes-etc-9b5c5b7976,Mail Boxes Etc.,food_service,observed,10,Calico Bar & Restaurant; Nora's Fish Creek Inn; Pearl Street Bagels; Persephone Bakery; Rations; Sidewinders American Grill; Stagecoach Bar; Streetfood @ The Stagecoach; Sudachi; Wilson's Pizza,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-mammoth-springs-73eb6980b8,Mammoth Springs,food_service,observed,2,Dining Room; Terrace Grill,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-manville-d10b6af109,Manville,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-mckinley-01b99ec89a,McKinley,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-meriden-2c2d68f793,Meriden,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-meriden-3054b987cf,Meriden,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-moose-551eaac571,Moose,food_service,observed,2,Dornans Chuckwagon; Dornans Pizza and Pasta Company,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-moose-fb4a47a95a,Moose,food_service,observed,2,Dornans Chuckwagon; Dornans Pizza and Pasta Company,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-moosely-mail-52cbd0a071,Moosely Mail,food_service,observed,16,Bison's Bounty; China Gourmet; Dave's Last Stand; Heart & Soul Bakery and Cafe; Lakeside Lodge Resort & Marina; Los Cabos; Mallard's and Country Pizza; Mountain Mocha; Patio Grill; Pine Coffee Supply; Secret Garden Cafe; Sophie & Tavio's; Stockman’s Steakhouse; The Grazing Goat; Wind River Brewing Company; Wrangler Cafe,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-newcastle-0aeb551b79,Newcastle,food_service,observed,2,Hi-16 Cafe; Subway,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-osage-bcbd9997e3,Osage,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-pinedale-ae0490e7c8,Pinedale,food_service,observed,16,Bison's Bounty; China Gourmet; Dave's Last Stand; Heart & Soul Bakery and Cafe; Lakeside Lodge Resort & Marina; Los Cabos; Mallard's and Country Pizza; Mountain Mocha; Patio Grill; Pine Coffee Supply; Secret Garden Cafe; Sophie & Tavio's; Stockman’s Steakhouse; The Grazing Goat; Wind River Brewing Company; Wrangler Cafe,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-0292d86b85,Postal Service,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-6f8bed97c6,Postal Service,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-85770420d7,Postal Service,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-921796525a,Postal Service,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-c5bdf32860,Postal Service,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-e23816a429,Postal Service,food_service,observed,3,Etna Trading Company; Horseshoe Inn; Jacz Drive In,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-e9a2086c00,Postal Service,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-f33e442d8c,Postal Service,food_service,observed,21,1880 Coco Restaurant; Anong's; Aspen House; Buck's Sports Grill; Burger King; Cappy's Restaurant & Bar; Domino's; Hoot & Howel; Ichiban Japanese Steakhouse; KFC / Taco Bell; La Abuelita; McDonald's; Michael's Big City Steakhouse; Mukwano Coffee; Penny's Diner Rawlins; Pizza Hut; Rose's Lariat; Shogunz Pizzeria & Bar; Subway; Taco John's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-f809a47e7a,Postal Service,food_service,observed,2,Elk Mountain Restaurant; Elk Mountain Trading Company,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-postal-service-f8197738c3,Postal Service,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-powder-river-3c5dfc647e,Powder River,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-ranchester-c4e43d0fee,Ranchester,food_service,observed,3,Hooting Owl Cafe; Innominate Coffehouse & Bakery; The Dry Bean Coffee Shed,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-riverton-40d74fbcbe,Riverton,food_service,observed,19,Arby's; Brown Sugar Roastery; Burger King; Chopstix Asian Bistro; DQ Grill & Chill; Domino's; El Durango; KFC; McDonald's; Perets; Pizza Hut; Roasted Bean; Taco Bell; The Breadboard; The Bull; The Depot; Trailhead; Wendy's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-saratoga-3ccdccc3ae,Saratoga,food_service,observed,8,Bella's Bistro; Firewater Public House; Hugus & Co; Lollypops; Silver Saddle; Sunny Cup; The Grumpy Italian; The Lazy Cantina,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-sheridan-567830f9a6,Sheridan,food_service,observed,21,Arby's; Burger King; Champs Chicken; Country Kitchen; Cowboy Cafe; DQ Grill & Chill; Domino's; Java Moon; Jimmy John's; McDonald's; Perkins; Pizza Hut; Pony; Qdoba; Rib & Chop House; SMITH ALLEY BREWING COMPANY; Starbucks; Subway; Taco Bell; Wendy's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-smoot-07fdf6cb68,Smoot,food_service,checked_absent,0,,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-the-ups-store-5dd49a85e5,The UPS Store,food_service,observed,32,Arby's; Burger King; DQ Grill & Chill; Denny's; Domino's; El Burro Loco; Firehouse Pizza Wood Fired; Five Guys; HQ Southern BBQ; Jimmy John's; KFC; La Costa; McDonald's; Olive Garden; On The Border; Original Hamburger Stand; Outback Steakhouse; Papa John's; Papa Murphy's; Perkins; Pho Saigon; Pizza Ranch; Qdoba; Red Lobster; Sanford's Grub & Pub; Starbucks; Taco Bell; Texas Roadhouse; The Snack Shack; Village Inn; Wendy's,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
national-post-office-wy-the-ups-store-82a30bac18,The UPS Store,food_service,observed,73,Albertano's; Arby's; Armando's Taco & Pasta Shop; Buffalo Wild Wings; Burger King; China King Buffet; City Brew Coffee; Coffee Beanery; Coffee Friends; DQ Grill & Chill; Dickey's Barbecue Pit; Domino's; Don Chino Asian Street Food; El Burrito Listo; Encanto; Frida's House; Godfather's Pizza; Good Times / Taco Johns; Great Wall Restaurant; High Plains Grill; Hong Kong Restaurant; Humphrey's Bar & Grill; Jersey Mike's Subs; Jimmy John's; K's Koffe & Deli; KFC; Lariat Restaurant; Las Margaritas; Little Caesars; Los Compadres Mexican Restaurant; Lula Belle's; McDonald's; Mona's Cafe; Olas Tulum; Old Chicago; Papa John's; Papa Murphy's; Perkins; Pizza Corrello; Pizza Hut; Pizza Ranch; Pokey's B-B-Q and Smokehouse; Powder River Expresso; Q Pot Korea BBQ & Hot Pot; Qdoba; Quiznos; Ranch and Roost; Ruby Tuesday; Sapporo; Scooter's; Sherpa Indian Kitchen; Smiling Moose Deli; Sonic; Starbucks; Subway; Taco Bell; The Coffee Shoppe; The Coop; The Local; The Main Bagel; The Prime Rib Restaurant and Wine Cellar; The Railyard; The Takeout; Wendy's; Wyoming House of Coffee; Wyoming's Rib & Chophouse,Local Geofabrik sidecar status for bounded target boxes only; not complete inventory or frequency.
