target_id,label,anchor_field,state,primary_city,geography_scope,anchor_complex_names,min_lat,max_lat,min_lon,max_lon,expected_anchor_test,review_note
wa-min-postal-bingen,Bingen minimum postal parish candidate,minimum_postal_parish_candidate,WA,Bingen,city_label_probe,,45.6802,45.7502,-121.5108,-121.4208,post_office_and_everyday_service_minimum_probe,"Columbia Gorge small-city sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
wa-min-postal-buckley,Buckley minimum postal parish candidate,minimum_postal_parish_candidate,WA,Buckley,city_label_probe,,47.1227,47.1927,-122.0820,-121.9920,post_office_and_everyday_service_minimum_probe,"Pierce foothill qsr-only signal; bounded around existing reviewed qsr coordinate signal for post-office verification"
wa-min-postal-cashmere,Cashmere minimum postal parish candidate,minimum_postal_parish_candidate,WA,Cashmere,city_label_probe,,47.4876,47.5576,-120.5153,-120.4253,post_office_and_everyday_service_minimum_probe,"Wenatchee valley small-city sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
wa-min-postal-cathlamet,Cathlamet minimum postal parish candidate,minimum_postal_parish_candidate,WA,Cathlamet,city_label_probe,,46.1618,46.2318,-123.4105,-123.3205,post_office_and_everyday_service_minimum_probe,"Lower Columbia county-seat sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
wa-min-postal-clallam-bay,Clallam Bay minimum postal parish candidate,minimum_postal_parish_candidate,WA,Clallam Bay,city_label_probe,,48.1865,48.2565,-124.2988,-124.2088,post_office_and_everyday_service_minimum_probe,"Olympic Peninsula remote sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
wa-min-postal-clinton,Clinton minimum postal parish candidate,minimum_postal_parish_candidate,WA,Clinton,city_label_probe,,47.9556,48.0256,-122.4395,-122.3495,post_office_and_everyday_service_minimum_probe,"Whidbey ferry-side grocery-only signal; bounded around existing reviewed grocery coordinate signal for post-office verification"
wa-min-postal-colfax,Colfax minimum postal parish candidate,minimum_postal_parish_candidate,WA,Colfax,city_label_probe,,46.8556,46.9256,-117.4124,-117.3224,post_office_and_everyday_service_minimum_probe,"Palouse county-seat sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
wa-min-postal-connell,Connell minimum postal parish candidate,minimum_postal_parish_candidate,WA,Connell,city_label_probe,,46.6215,46.6915,-118.9063,-118.8163,post_office_and_everyday_service_minimum_probe,"Columbia Basin agricultural-town sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
wa-min-postal-darrington,Darrington minimum postal parish candidate,minimum_postal_parish_candidate,WA,Darrington,city_label_probe,,48.2148,48.2848,-121.6475,-121.5575,post_office_and_everyday_service_minimum_probe,"Cascade foothill remote sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
wa-min-postal-dayton,Dayton minimum postal parish candidate,minimum_postal_parish_candidate,WA,Dayton,city_label_probe,,46.2839,46.3539,-118.0274,-117.9374,post_office_and_everyday_service_minimum_probe,"Southeast Washington county-seat sparse chain signal; bounded around existing reviewed auto/parts coordinate signal for post-office verification"
